,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
32,A5792,"['XYZprinting ABS Plastic Filament Cartridge, 1.75 mm Diameter, 600g, Black', 'XYZprinting da Vinci 1.0 AiO All-in-One 3D Printer (Scan/Edit/Print)', 'E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange']",E3D Lite6 Full Kit - 1.75mm Universal (Direct) (12v),"[876, 2502, 2016, 3046]",3097,"['<a_95><b_176><c_9>', '<a_29><b_68><c_172>', '<a_93><b_117><c_213>', '<a_126><b_171><c_80>']",<a_154><b_22><c_9>
33,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",[405],1938,['<a_126><b_70><c_202>'],<a_126><b_27><c_235>
34,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","[405, 1938]",1477,"['<a_126><b_70><c_202>', '<a_126><b_27><c_235>']",<a_200><b_153><c_16>
35,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White","[405, 1938, 1477]",2195,"['<a_126><b_70><c_202>', '<a_126><b_27><c_235>', '<a_200><b_153><c_16>']",<a_126><b_171><c_160>
36,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White']",Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2,"[405, 1938, 1477, 2195]",406,"['<a_126><b_70><c_202>', '<a_126><b_27><c_235>', '<a_200><b_153><c_16>', '<a_126><b_171><c_160>']",<a_135><b_27><c_48>
37,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2']",JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed,"[405, 1938, 1477, 2195, 406]",2859,"['<a_126><b_70><c_202>', '<a_126><b_27><c_235>', '<a_200><b_153><c_16>', '<a_126><b_171><c_160>', '<a_135><b_27><c_48>']",<a_236><b_191><c_229>
38,A5882,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2', 'JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black","[405, 1938, 1477, 2195, 406, 2859]",2798,"['<a_126><b_70><c_202>', '<a_126><b_27><c_235>', '<a_200><b_153><c_16>', '<a_126><b_171><c_160>', '<a_135><b_27><c_48>', '<a_236><b_191><c_229>']",<a_126><b_171><c_173>
39,A369,"['Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1)', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Scotch Aluminum Foil Tape 3311 Silver, 2 in x 10 yd 3.6 mil (Pack of 1)']",PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,"[257, 141, 347]",599,"['<a_15><b_224><c_18>', '<a_171><b_160><c_177>', '<a_15><b_230><c_217>']",<a_120><b_173><c_0>
40,A1020,"['MeltInk3D Silver PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), MADE in U.S.A, Dimensional Accuracy: &plusmn; 0.05mm', 'HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Smartbuy 1.75mm Christmas Red ABS 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm', '100 3/8"" Inch Chrome Steel Bearing Balls G25', '3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', '3D Solutech Natural Clear 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG)', 'Filabot TCBL1 Taulman Clear t-glase Filament, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark","[2178, 1897, 2179, 1978, 2180, 2181, 2182, 137, 2183, 1511]",862,"['<a_200><b_104><c_228>', '<a_126><b_27><c_170>', '<a_126><b_245><c_253>', '<a_238><b_47><c_37>', '<a_200><b_180><c_38>', '<a_110><b_193><c_221>', '<a_126><b_27><c_113>', '<a_200><b_153><c_116>', '<a_126><b_211><c_104>', '<a_93><b_121><c_118>']",<a_126><b_70><c_1>
41,A1081,"['Dap 18370 Self-Leveling Concrete 3.0 Sealant 9.0-Ounce', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Dap 18546 Kwik Seal Plus Kitchen and Bath All-Purpose Adhesive Caulk Clear, 5.5-Ounce', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Dap 00272 Original Contact Cement Qt Raw Building Material, Tan', 'Dap 00272 Original Contact Cement Qt Raw Building Material, Tan', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)']","Gorilla Heavy Duty Construction Adhesive, 2.5 ounce Squeeze Tube, White","[369, 314, 490, 104, 145, 716, 716, 53]",537,"['<a_224><b_90><c_162>', '<a_224><b_46><c_131>', '<a_224><b_67><c_199>', '<a_15><b_224><c_209>', '<a_140><b_26><c_220>', '<a_77><b_26><c_78>', '<a_77><b_26><c_78>', '<a_140><b_141><c_160>']",<a_255><b_8><c_57>
42,A1183,"['GT-5000 (3 strips) Grip Tape for guns, cell phones, cameras, knives, tools - makes anything""Grippy"".', 'Loctite Clear Silicone Waterproof Sealant 2.7-Ounce Tube (908570)', 'Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz', 'Blue Magic 16002TRI QuikSteel Steel Reinforced Epoxy Putty Repair, Blister Pack - 2 oz.', 'Ginsco 120 Pcs/60 Pairs Quick Splice Wire Terminals T-Tap Self-stripping with Nylon Fully Insulated Male Quick Disconnects Kit']","Red White Honeycombo reflective tape 2""X25'-Waterproof self-adhesive trailer reflector tape-reflective tape for trucks,trailers,car,Warning Caution Conspicuity Tape Cinta reflectante","[117, 515, 39, 1140, 2334]",2108,"['<a_77><b_232><c_209>', '<a_224><b_222><c_65>', '<a_224><b_79><c_177>', '<a_224><b_178><c_129>', '<a_44><b_116><c_254>']",<a_171><b_221><c_88>
43,A1547,"['Signstek Upgrade Portable Mini Nano ARM DSO211 Pocket-sized Handheld Digital Storage Oscilloscope', 'Loctite Epoxy Quick Set 0.85-Fluid Ounce Syringe (1395391)', 'Chemical Guys ACC_130 Professional Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', '5 Gallon Plastic Hedpack with cap', 'Parts Express Nickel Plated Pin Switch w/Polycarb Plunger and Rubber Boot', 'Uxcell Toggle Switch (10 Piece)', 'Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES', 'Muslin Bags 10 Count', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, 1/pk']","White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length","[2581, 1324, 2437, 545, 1344, 1385, 947, 2069, 126, 837]",79,"['<a_174><b_169><c_105>', '<a_224><b_143><c_89>', '<a_39><b_223><c_59>', '<a_114><b_34><c_85>', '<a_31><b_119><c_155>', '<a_31><b_149><c_210>', '<a_55><b_159><c_141>', '<a_252><b_97><c_179>', '<a_120><b_209><c_194>', '<a_39><b_9><c_5>']",<a_120><b_59><c_86>
44,A1547,"['Loctite Epoxy Quick Set 0.85-Fluid Ounce Syringe (1395391)', 'Chemical Guys ACC_130 Professional Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', '5 Gallon Plastic Hedpack with cap', 'Parts Express Nickel Plated Pin Switch w/Polycarb Plunger and Rubber Boot', 'Uxcell Toggle Switch (10 Piece)', 'Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES', 'Muslin Bags 10 Count', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, 1/pk', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length']","White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length","[1324, 2437, 545, 1344, 1385, 947, 2069, 126, 837, 79]",80,"['<a_224><b_143><c_89>', '<a_39><b_223><c_59>', '<a_114><b_34><c_85>', '<a_31><b_119><c_155>', '<a_31><b_149><c_210>', '<a_55><b_159><c_141>', '<a_252><b_97><c_179>', '<a_120><b_209><c_194>', '<a_39><b_9><c_5>', '<a_120><b_59><c_86>']",<a_120><b_59><c_43>
45,A1623,"['65 Pound Neodymium Channel Magnets 3 1/4 x 1/2 x 1/4"" 2 Pieces', 'J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'uxcell Mandrel Mounted White Conical Felt Point Polishing Tool', 'Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer', 'Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable']",Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,"[2495, 224, 505, 811, 582, 877]",75,"['<a_255><b_19><c_225>', '<a_224><b_11><c_0>', '<a_224><b_11><c_3>', '<a_230><b_57><c_88>', '<a_201><b_15><c_0>', '<a_201><b_15><c_7>']",<a_163><b_108><c_200>
46,A2280,"['STEREN Grip-Clip Single Coaxial Cable Mounting Fastener Clips, 100ct Black', 'Oral-B Vitality Electric Toothbrush', 'TEKTON 7609 Telescoping Lighted Inspection Mirror', 'GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box)', 'GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box)', ""Shop Fox D4026 Cabinet Maker's Vise""]","Rockler Cyanoacrylate Quick-Set Medium Adhesive, 4.5 oz Bottle","[1048, 1799, 777, 78, 78, 496]",2824,"['<a_168><b_175><c_250>', '<a_113><b_94><c_208>', '<a_175><b_223><c_27>', '<a_177><b_150><c_251>', '<a_177><b_150><c_251>', '<a_164><b_106><c_68>']",<a_140><b_15><c_172>
47,A2643,"['Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included', 'Generic 1800088 Taylor Percussion Reflex Hammer', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', 'SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each)']",AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass,"[337, 335, 1768, 1768, 2933]",2392,"['<a_80><b_206><c_93>', '<a_195><b_103><c_202>', '<a_15><b_79><c_249>', '<a_15><b_79><c_249>', '<a_254><b_161><c_56>']",<a_170><b_239><c_21>
48,A2643,"['Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included', 'Generic 1800088 Taylor Percussion Reflex Hammer', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', 'SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each)', 'AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass']","Heathrow Scientific HD15994G Black Cork Lined 100 Place Microscope Slide Box, 8.25"" Length x 7"" Width x 1.3"" Height","[337, 335, 1768, 1768, 2933, 2392]",1353,"['<a_80><b_206><c_93>', '<a_195><b_103><c_202>', '<a_15><b_79><c_249>', '<a_15><b_79><c_249>', '<a_254><b_161><c_56>', '<a_170><b_239><c_21>']",<a_69><b_139><c_12>
49,A2643,"['Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included', 'Generic 1800088 Taylor Percussion Reflex Hammer', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', '3M  Pro Strength Duct Tape, 1230-C, 1.88 Inches by 30 Yards', 'SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each)', 'AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass', 'Heathrow Scientific HD15994G Black Cork Lined 100 Place Microscope Slide Box, 8.25"" Length x 7"" Width x 1.3"" Height']",Innovating Science Gram's Stain Kit,"[337, 335, 1768, 1768, 2933, 2392, 1353]",2317,"['<a_80><b_206><c_93>', '<a_195><b_103><c_202>', '<a_15><b_79><c_249>', '<a_15><b_79><c_249>', '<a_254><b_161><c_56>', '<a_170><b_239><c_21>', '<a_69><b_139><c_12>']",<a_101><b_224><c_211>
50,A2847,"['Scotch Aluminum Foil Tape 3311 Silver, 2 in x 10 yd 3.6 mil (Pack of 1)', 'MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - All Black (MDF747XP-BO)', 'MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - All Black (MDF747XP-BO)', 'Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1)']",FLIR TG165 Spot Thermal Camera,"[347, 315, 315, 257]",1004,"['<a_15><b_230><c_217>', '<a_147><b_223><c_225>', '<a_147><b_223><c_225>', '<a_15><b_224><c_18>']",<a_142><b_213><c_202>
51,A2983,"['Seek Thermal Compact Imager for iOS-Apple', 'FLIR ONE Thermal Imager for Android', 'iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors']",WAGO 222-413 LEVER-NUTS 3 Conductor Compact Connectors,"[1158, 790, 508]",578,"['<a_218><b_58><c_228>', '<a_142><b_156><c_3>', '<a_113><b_61><c_180>']",<a_36><b_239><c_131>
52,A2983,"['Seek Thermal Compact Imager for iOS-Apple', 'FLIR ONE Thermal Imager for Android', 'iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors', 'WAGO 222-413 LEVER-NUTS 3 Conductor Compact Connectors']",Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK,"[1158, 790, 508, 578]",1001,"['<a_218><b_58><c_228>', '<a_142><b_156><c_3>', '<a_113><b_61><c_180>', '<a_36><b_239><c_131>']",<a_36><b_87><c_87>
53,A4840,"['Dremel EZ506CU 1-1/2-Inch Premium Metal Cutting Rotary Wheel', 'ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D']",uxcell a11111600ux0002 Amico 5 Pcs 608RS 8 x 22 x 7mm Shield Deep Groove Ball Bearings,"[1113, 175]",2377,"['<a_40><b_67><c_95>', '<a_2><b_103><c_235>']",<a_73><b_30><c_138>
54,A4993,"['Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System']","3M 4298 Adhesion Promoter, Sponge Applicator",[913],2443,['<a_120><b_179><c_41>'],<a_140><b_122><c_208>
55,A4993,"['Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System', '3M 4298 Adhesion Promoter, Sponge Applicator']","Hanson 1903ZR Tap 1/4""-18Npt Taper, for Tap Die Extraction","[913, 2443]",2318,"['<a_120><b_179><c_41>', '<a_140><b_122><c_208>']",<a_191><b_187><c_79>
56,A4993,"['Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System', '3M 4298 Adhesion Promoter, Sponge Applicator', 'Hanson 1903ZR Tap 1/4""-18Npt Taper, for Tap Die Extraction']","Neiko 10189A Titanium Step Drill Bit, High Speed Steel | 7/16"" to 1-1/8"" | Total 12 Step Sizes.","[913, 2443, 2318]",1532,"['<a_120><b_179><c_41>', '<a_140><b_122><c_208>', '<a_191><b_187><c_79>']",<a_26><b_189><c_133>
57,A5718,"['XYZprinting Da Vinci 1.0 3D Printer, Grey', 'Orei DA21X Premium Optical SPDIF/Coaxial Digital to RCA L/R Analog Audio Converter with 3.5mm Jack Support Headphone/Speaker Outputs', 'Remington Industries 22SNSP 22 AWG Magnet Wire, Enameled Copper Wire, 1.0 lb, 0.0263"" Diameter, 507\' Length, Red', 'RMP .125 3003 H14 Aluminum Sheet 12"" x 12', 'Capacitor - Variable, Single, 365 pF, CW Rotation']",DHT Electronics RF coaxial coax cable F female to MCX male right angle RG316 6'',"[2206, 839, 449, 1033, 2143]",1773,"['<a_236><b_68><c_210>', '<a_147><b_111><c_25>', '<a_83><b_0><c_4>', '<a_121><b_181><c_31>', '<a_170><b_62><c_253>']",<a_251><b_187><c_184>
58,A5965,"['BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, Green', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","[1942, 1336, 2050, 2625]",304,"['<a_95><b_138><c_251>', '<a_200><b_153><c_93>', '<a_126><b_27><c_24>', '<a_126><b_27><c_151>']",<a_126><b_27><c_206>
59,A6126,"['[POWER] Alchement - Glass(PETG) Series, 3D Filament, 1.75mm, 1kg (Black)', '3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG)']",Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),"[3100, 2953]",1666,"['<a_126><b_222><c_2>', '<a_126><b_211><c_122>']",<a_224><b_77><c_186>
60,A1123,"['Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide', 'SOLOOP 328Pcs 8 Sizes Assortment 2:1 Heat Shrink Tube Tubing Sleeve Wrap Wire Kit Set']",Liquid Nails LN903 10-Ounce Heavy-Duty Liquid Nails Construction Adhesive,"[713, 1738, 1374]",629,"['<a_229><b_34><c_110>', '<a_24><b_186><c_7>', '<a_55><b_243><c_140>']",<a_140><b_136><c_191>
61,A2285,"['Anvil 8700163903, Malleable Iron Pipe Fitting, Floor Flange, 3/4"" NPT Female, Black Finish', 'MG Chemicals Ferric Chloride Copper Etchant Solution, 4L Liquid Bottle', 'Neiko 53100A 4-Inch Pegboard Hooks and Organizer Assortment | 50-Piece Value Pack', '1 X Drilled Rubber Stopper #6.5 (Set of 3)']",Corn Sugar 4lb,"[1539, 696, 648, 1390]",2732,"['<a_28><b_116><c_11>', '<a_233><b_226><c_136>', '<a_216><b_188><c_189>', '<a_69><b_244><c_249>']",<a_209><b_191><c_146>
62,A3361,"['3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear', 'Racers Edge 3000 1/2-Ounce Bottle W Needle Tip', 'Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack', 'Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100)', 'Ginsco 200pcs 3 Size Heat Shrink Butt Connectors Kit Electrical Insulated Wire Terminal 10-22 AWG Set', 'DuPont Teflon Non-Stick', '3M 08946 Clear Silicone Paste - 8 oz.', 'DuPont Teflon Silicone Lubricant']","Duck Brand 240200 Double-Sided Duct Tape, 1.4-Inch by 12-Yards, Single Roll","[781, 402, 1169, 194, 461, 113, 398, 114]",1076,"['<a_47><b_35><c_60>', '<a_77><b_56><c_130>', '<a_44><b_97><c_180>', '<a_195><b_183><c_228>', '<a_55><b_100><c_132>', '<a_141><b_81><c_133>', '<a_64><b_21><c_226>', '<a_97><b_183><c_0>']",<a_15><b_40><c_58>
63,A3775,"['Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of White siliconized Acrylic Caulk, White_Silicone', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', 'Philips Sonicare HealthyWhite+ electric rechargeable toothbrush, HX8911']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1692, 1710, 1138]",154,"['<a_97><b_209><c_224>', '<a_64><b_218><c_122>', '<a_113><b_183><c_254>']",<a_142><b_169><c_0>
64,A3775,"['Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of White siliconized Acrylic Caulk, White_Silicone', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', 'Philips Sonicare HealthyWhite+ electric rechargeable toothbrush, HX8911', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1692, 1710, 1138, 154]",154,"['<a_97><b_209><c_224>', '<a_64><b_218><c_122>', '<a_113><b_183><c_254>', '<a_142><b_169><c_0>']",<a_142><b_169><c_0>
65,A5539,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX 4 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'Premium Vials B123-12B Boston Round Glass Bottle with Dropper, 1/2 oz Capaciy, Blue (Pack of 12)', 'Mitutoyo 500-196-30 Advanced Onsite Sensor (AOS) Absolute Scale Digital Caliper, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'SummitLink 410 Pcs Assorted Heat Shrink Tubing Wrap Sleeve Set Combo Tube 5 Colors 10 Sizes', 'LD Green 1.75mm PLA 3D Printer Filament']",Fluke 323 True-RMS Clamp Meter,"[1480, 3057, 2253, 676, 1481, 396, 3068]",966,"['<a_126><b_70><c_208>', '<a_135><b_75><c_5>', '<a_39><b_132><c_86>', '<a_163><b_252><c_50>', '<a_126><b_231><c_246>', '<a_55><b_152><c_26>', '<a_126><b_251><c_179>']",<a_174><b_42><c_30>
66,A6126,"['[POWER] Alchement - Glass(PETG) Series, 3D Filament, 1.75mm, 1kg (Black)', '3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG)', 'Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined)']",Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,"[3100, 2953, 1666]",1690,"['<a_126><b_222><c_2>', '<a_126><b_211><c_122>', '<a_224><b_77><c_186>']",<a_93><b_78><c_249>
